Time,Vref_1,V7,D_1,portadora,Vout
9.14e-005,1,0.0433409,0.0658692,0.85,0.317876
9.16e-005,1,0.0432774,0.0683883,0.9,0.318889
9.18e-005,1,0.0432137,0.0709046,0.95,0.319893
9.2e-005,1,0.0431498,0.0734184,1,0.320888
9.22e-005,1,0.0430858,0.0759294,0.05,0.321981
9.24e-005,1,0.0454214,0.0403414,0.1,0.323162
9.26e-005,1,0.0460839,0.0313915,0.15,0.324316
9.28e-005,1,0.0460191,0.0339868,0.2,0.325462
9.3e-005,1,0.0459541,0.0365796,0.25,0.326599
9.32e-005,1,0.0458889,0.0391696,0.3,0.327725
9.34e-005,1,0.0458235,0.0417567,0.35,0.328843
9.36e-005,1,0.0457578,0.044341,0.4,0.32995
9.38e-005,1,0.0456919,0.0469226,0.45,0.331048
9.4e-005,1,0.0456258,0.0495013,0.5,0.332137
9.42e-005,1,0.0455595,0.0520771,0.55,0.333216
9.44e-005,1,0.045493,0.0546502,0.6,0.334285
9.46e-005,1,0.0454262,0.0572205,0.65,0.335345
9.48e-005,1,0.0453593,0.0597879,0.7,0.336396
9.5e-005,1,0.0452921,0.0623526,0.75,0.337437
9.52e-005,1,0.0452247,0.0649144,0.8,0.338469
9.54e-005,1,0.0451571,0.0674734,0.85,0.339492
9.56e-005,1,0.0450893,0.0700296,0.9,0.340505
9.58e-005,1,0.0450213,0.072583,0.95,0.34151
9.6e-005,1,0.0449531,0.0751336,1,0.342505
9.62e-005,1,0.0448847,0.0776814,0.05,0.343597
9.64e-005,1,0.0472161,0.04213,0.1,0.344781
9.66e-005,1,0.0479237,0.032432,0.15,0.345937
9.68e-005,1,0.0478546,0.0350651,0.2,0.347085
9.7e-005,1,0.0477853,0.0376956,0.25,0.348223
9.72e-005,1,0.0477157,0.0403232,0.3,0.349352
9.74e-005,1,0.047646,0.0429478,0.35,0.35047
9.76e-005,1,0.047576,0.0455694,0.4,0.351578
9.78e-005,1,0.0475058,0.0481881,0.45,0.352677
9.8e-005,1,0.0474354,0.0508039,0.5,0.353766
9.82e-005,1,0.0473647,0.0534167,0.55,0.354845
9.84e-005,1,0.0472938,0.0560266,0.6,0.355914
9.86e-005,1,0.0472228,0.0586335,0.65,0.356974
9.88e-005,1,0.0471515,0.0612375,0.7,0.358023
9.9e-005,1,0.04708,0.0638386,0.75,0.359064
9.92e-005,1,0.0470083,0.0664367,0.8,0.360095
9.94e-005,1,0.0469364,0.0690319,0.85,0.361116
9.96e-005,1,0.0468642,0.0716241,0.9,0.362127
9.98e-005,1,0.0467919,0.0742135,0.95,0.36313
0.0001,1,0.0467194,0.0767998,1,0.364122
0.0001002,1,0.0466467,0.0793833,0.05,0.365212
0.0001004,1,0.0489737,0.0438674,0.1,0.366397
0.0001006,1,0.0497251,0.0334419,0.15,0.367552
0.0001008,1,0.0496516,0.0361117,0.2,0.3687
0.000101,1,0.049578,0.0387788,0.25,0.369837
0.0001012,1,0.0495041,0.0414428,0.3,0.370965
0.0001014,1,0.04943,0.0441037,0.35,0.372082
0.0001016,1,0.0493557,0.0467616,0.4,0.373189
0.0001018,1,0.0492812,0.0494163,0.45,0.374286
0.000102,1,0.0492065,0.052068,0.5,0.375373
0.0001022,1,0.0491315,0.0547167,0.55,0.376449
0.0001024,1,0.0490563,0.0573622,0.6,0.377516
0.0001026,1,0.0489809,0.0600047,0.65,0.378573
0.0001028,1,0.0489053,0.0626442,0.7,0.37962
0.000103,1,0.0488295,0.0652805,0.75,0.380657
0.0001032,1,0.0487535,0.0679138,0.8,0.381685
0.0001034,1,0.0486772,0.0705441,0.85,0.382702
0.0001036,1,0.0486008,0.0731712,0.9,0.38371
0.0001038,1,0.0485242,0.0757953,0.95,0.384708
0.000104,1,0.0484473,0.0784164,1,0.385697
0.0001042,1,0.0483703,0.0810344,0.05,0.386782
0.0001044,1,0.050693,0.0455529,0.1,0.387964
0.0001046,1,0.0514867,0.034421,0.15,0.389117
0.0001048,1,0.051409,0.0371263,0.2,0.390263
0.000105,1,0.051331,0.0398288,0.25,0.391397
0.0001052,1,0.0512529,0.0425281,0.3,0.392522
0.0001054,1,0.0511745,0.0452242,0.35,0.393635
0.0001056,1,0.0510959,0.0479171,0.4,0.394739
0.0001058,1,0.051017,0.0506068,0.45,0.395832
0.000106,1,0.050938,0.0532934,0.5,0.396915
0.0001062,1,0.0508587,0.0559767,0.55,0.397988
0.0001064,1,0.0507792,0.0586568,0.6,0.39905
0.0001066,1,0.0506995,0.0613337,0.65,0.400102
0.0001068,1,0.0506196,0.0640075,0.7,0.401144
0.000107,1,0.0505394,0.066678,0.75,0.402176
0.0001072,1,0.0504591,0.0693454,0.8,0.403198
0.0001074,1,0.0503786,0.0720095,0.85,0.40421
0.0001076,1,0.0502978,0.0746705,0.9,0.405212
0.0001078,1,0.0502169,0.0773283,0.95,0.406204
0.000108,1,0.0501358,0.079983,2.27005e-013,0.407186
0.0001082,1,0.0500544,0.0826344,0.05,0.408264
0.0001084,1,0.0523728,0.0471862,0.1,0.409443
0.0001086,1,0.0532076,0.035369,0.15,0.410591
0.0001088,1,0.0531255,0.0381087,0.2,0.411732
0.000109,1,0.0530433,0.0408456,0.25,0.412862
0.0001092,1,0.0529608,0.043579,0.3,0.413981
0.0001094,1,0.0528781,0.0463092,0.35,0.41509
0.0001096,1,0.0527952,0.049036,0.4,0.416188
0.0001098,1,0.0527121,0.0517595,0.45,0.417275
0.00011,1,0.0526287,0.0544797,0.5,0.418352
0.0001102,1,0.0525452,0.0571966,0.55,0.419419
0.0001104,1,0.0524614,0.0599101,0.6,0.420475
0.0001106,1,0.0523774,0.0626204,0.65,0.42152
0.0001108,1,0.0522932,0.0653273,0.7,0.422556
0.000111,1,0.0522088,0.0680309,0.75,0.42358
0.0001112,1,0.0521242,0.0707312,0.8,0.424595
0.0001114,1,0.0520394,0.0734282,0.85,0.425599
0.0001116,1,0.0519544,0.0761219,0.9,0.426594
0.0001118,1,0.0518691,0.0788123,0.95,0.427578
0.000112,1,0.0517837,0.0814994,2.50722e-013,0.428551
0.0001122,1,0.0516981,0.0841832,0.05,0.429621
0.0001124,1,0.0540122,0.0487671,0.1,0.430794
0.0001126,1,0.0548866,0.036286,0.15,0.431936
0.0001128,1,0.0548002,0.039059,0.2,0.43307
0.000113,1,0.0547137,0.041829,0.25,0.434194
0.0001132,1,0.054627,0.0445955,0.3,0.435306
0.0001134,1,0.0545401,0.0473586,0.35,0.436408
0.0001136,1,0.0544529,0.0501182,0.4,0.437498
0.0001138,1,0.0543655,0.0528744,0.45,0.438578
0.000114,1,0.0542779,0.0556271,0.5,0.439647
0.0001142,1,0.0541901,0.0583764,0.55,0.440706
0.0001144,1,0.054102,0.0611222,0.6,0.441754
0.0001146,1,0.0540138,0.0638647,0.65,0.442791
0.0001148,1,0.0539253,0.0666037,0.7,0.443817
0.000115,1,0.0538367,0.0693392,0.75,0.444834
0.0001152,1,0.0537478,0.0720714,0.8,0.445839
0.0001154,1,0.0536587,0.0748001,0.85,0.446834
0.0001156,1,0.0535695,0.0775253,0.9,0.447819
0.0001158,1,0.05348,0.0802472,0.95,0.448793
0.000116,1,0.0533903,0.0829656,1,0.449757
0.0001162,1,0.0533005,0.0856806,0.05,0.450817
0.0001164,1,0.0556104,0.0502957,0.1,0.451981
0.0001166,1,0.0565229,0.0371721,0.15,0.453116
0.0001168,1,0.0564324,0.0399772,0.2,0.454242
0.000117,1,0.0563416,0.0427792,0.25,0.455357
0.0001172,1,0.0562507,0.0455776,0.3,0.456461
0.0001174,1,0.0561595,0.0483724,0.35,0.457553
0.0001176,1,0.0560681,0.0511637,0.4,0.458635
0.0001178,1,0.0559765,0.0539514,0.45,0.459706
0.000118,1,0.0558846,0.0567356,0.5,0.460766
0.0001182,1,0.0557926,0.0595162,0.55,0.461814
0.0001184,1,0.0557003,0.0622932,0.6,0.462852
0.0001186,1,0.0556079,0.0650667,0.65,0.463879
0.0001188,1,0.0555152,0.0678367,0.7,0.464896
0.000119,1,0.0554223,0.070603,0.75,0.465901
0.0001192,1,0.0553292,0.0733659,0.8,0.466896
0.0001194,1,0.0552359,0.0761252,0.85,0.467881
0.0001196,1,0.0551425,0.078881,0.9,0.468854
0.0001198,1,0.0550488,0.0816332,0.95,0.469817
0.00012,1,0.0549549,0.0843819,1,0.47077
0.0001202,1,0.0548609,0.087127,0.05,0.471818
0.0001204,1,0.0571666,0.0517721,0.1,0.472973
0.0001206,1,0.0581159,0.0380273,0.15,0.474097
0.0001208,1,0.0580212,0.0408634,0.2,0.475214
0.000121,1,0.0579262,0.0436963,0.25,0.476319
0.0001212,1,0.0578311,0.0465254,0.3,0.477412
0.0001214,1,0.0577357,0.0493509,0.35,0.478495
0.0001216,1,0.0576401,0.0521727,0.4,0.479566
0.0001218,1,0.0575443,0.0549909,0.45,0.480626
0.000122,1,0.0574483,0.0578053,0.5,0.481674
0.0001222,1,0.0573521,0.0606161,0.55,0.482712
0.0001224,1,0.0572556,0.0634232,0.6,0.483739
0.0001226,1,0.057159,0.0662267,0.65,0.484754
0.0001228,1,0.0570621,0.0690265,0.7,0.485759
0.000123,1,0.0569651,0.0718226,0.75,0.486752
0.0001232,1,0.0568678,0.074615,0.8,0.487735
0.0001234,1,0.0567704,0.0774038,0.85,0.488707
0.0001236,1,0.0566727,0.080189,0.9,0.489668
0.0001238,1,0.0565749,0.0829705,0.95,0.490618
0.000124,1,0.0564769,0.0857483,1,0.491558
0.0001242,1,0.0563786,0.0885225,0.05,0.492593
0.0001244,1,0.0586802,0.0531964,0.1,0.493736
0.0001246,1,0.059665,0.038852,0.15,0.49485
0.0001248,1,0.0595661,0.0417178,0.2,0.495955
0.000125,1,0.059467,0.0445805,0.25,0.497049
0.0001252,1,0.0593677,0.0474393,0.3,0.498131
0.0001254,1,0.0592682,0.0502943,0.35,0.499201
0.0001256,1,0.0591684,0.0531456,0.4,0.50026
0.0001258,1,0.0590685,0.055993,0.45,0.501308
0.000126,1,0.0589683,0.0588366,0.5,0.502344
0.0001262,1,0.058868,0.0616765,0.55,0.503369
0.0001264,1,0.0587674,0.0645126,0.6,0.504383
0.0001266,1,0.0586666,0.0673449,0.65,0.505386
0.0001268,1,0.0585656,0.0701734,0.7,0.506377
0.000127,1,0.0584645,0.0729982,0.75,0.507357
0.0001272,1,0.0583631,0.0758191,0.8,0.508326
0.0001274,1,0.0582615,0.0786363,0.85,0.509285
0.0001276,1,0.0581598,0.0814497,0.9,0.510232
0.0001278,1,0.0580578,0.0842594,0.95,0.511168
0.000128,1,0.0579557,0.0870653,1,0.512093
0.0001282,1,0.0578533,0.0898675,0.05,0.513114
0.0001284,1,0.0601508,0.0545692,0.1,0.514245
0.0001286,1,0.0611697,0.0396462,0.15,0.515346
0.0001288,1,0.0610667,0.0425408,0.2,0.516438
0.000129,1,0.0609635,0.0454321,0.25,0.517519
0.0001292,1,0.0608601,0.0483195,0.3,0.518588
0.0001294,1,0.0607565,0.0512029,0.35,0.519645
0.0001296,1,0.0606527,0.0540824,0.4,0.520691
0.0001298,1,0.0605486,0.0569581,0.45,0.521725
0.00013,1,0.0604444,0.0598298,0.5,0.522747
0.0001302,1,0.0603399,0.0626977,0.55,0.523758
0.0001304,1,0.0602353,0.0655616,0.6,0.524758
0.0001306,1,0.0601304,0.0684217,0.65,0.525746
0.0001308,1,0.0600254,0.0712778,0.7,0.526723
0.000131,1,0.0599201,0.0741301,0.75,0.527689
0.0001312,1,0.0598147,0.0769785,0.8,0.528644
0.0001314,1,0.0597091,0.079823,0.85,0.529587
0.0001316,1,0.0596032,0.0826636,0.9,0.530519
0.0001318,1,0.0594972,0.0855004,0.95,0.53144
0.000132,1,0.059391,0.0883333,3.79471e-013,0.53235
0.0001322,1,0.0592847,0.0911623,0.05,0.533355
0.0001324,1,0.061578,0.0558908,0.1,0.534471
0.0001326,1,0.0626297,0.0404104,0.15,0.535559
0.0001328,1,0.0625226,0.0433326,0.2,0.536637
0.000133,1,0.0624154,0.0462514,0.25,0.537703
0.0001332,1,0.062308,0.0491662,0.3,0.538758
0.0001334,1,0.0622003,0.052077,0.35,0.539801
0.0001336,1,0.0620925,0.0549837,0.4,0.540832
0.0001338,1,0.0619844,0.0578865,0.45,0.541851
0.000134,1,0.0618762,0.0607852,0.5,0.542859
0.0001342,1,0.0617677,0.0636799,0.55,0.543855
0.0001344,1,0.061659,0.0665707,0.6,0.544839
0.0001346,1,0.0615501,0.0694574,0.65,0.545812
0.0001348,1,0.0614411,0.0723401,0.7,0.546773
0.000135,1,0.0613318,0.0752189,0.75,0.547723
0.0001352,1,0.0612224,0.0780936,0.8,0.548662
0.0001354,1,0.0611127,0.0809644,0.85,0.549589
0.0001356,1,0.0610029,0.0838311,0.9,0.550505
0.0001358,1,0.0608929,0.0866939,0.95,0.551409
0.000136,1,0.0607827,0.0895527,1,0.552303
0.0001362,1,0.0606723,0.0924076,0.05,0.553291
0.0001364,1,0.0629617,0.0571617,0.1,0.554392
0.0001366,1,0.0640448,0.0411449,0.15,0.555464
0.0001368,1,0.0639338,0.0440936,0.2,0.556528
0.000137,1,0.0638226,0.0470389,0.25,0.557579
0.0001372,1,0.0637112,0.04998,0.3,0.558618
0.0001374,1,0.0635995,0.052917,0.35,0.559645
0.0001376,1,0.0634877,0.0558499,0.4,0.560661
0.0001378,1,0.0633757,0.0587787,0.45,0.561664
0.000138,1,0.0632635,0.0617033,0.5,0.562656
0.0001382,1,0.063151,0.0646238,0.55,0.563635
0.0001384,1,0.0630384,0.0675403,0.6,0.564603
0.0001386,1,0.0629256,0.0704526,0.65,0.56556
0.0001388,1,0.0628126,0.0733608,0.7,0.566504
0.000139,1,0.0626993,0.0762649,0.75,0.567437
0.0001392,1,0.062586,0.079165,0.8,0.568359
0.0001394,1,0.0624724,0.0820609,0.85,0.569269
0.0001396,1,0.0623586,0.0849527,0.9,0.570167
0.0001398,1,0.0622447,0.0878405,0.95,0.571054
0.00014,1,0.0621305,0.0907242,4.33681e-013,0.57193
0.0001402,1,0.0620162,0.0936038,0.05,0.5729
0.0001404,1,0.0643017,0.0583826,0.1,0.573985
0.0001406,1,0.0654149,0.0418501,0.15,0.575042
0.0001408,1,0.0653,0.0448242,0.2,0.576089
0.000141,1,0.0651848,0.0477949,0.25,0.577124
0.0001412,1,0.0650695,0.0507612,0.3,0.578147
0.0001414,1,0.064954,0.0537234,0.35,0.579157
0.0001416,1,0.0648383,0.0566813,0.4,0.580156
0.0001418,1,0.0647223,0.059635,0.45,0.581142
0.000142,1,0.0646062,0.0625845,0.5,0.582117
0.0001422,1,0.0644899,0.0655298,0.55,0.583079
0.0001424,1,0.0643734,0.0684709,0.6,0.58403
0.0001426,1,0.0642566,0.0714078,0.65,0.584969
0.0001428,1,0.0641397,0.0743404,0.7,0.585896
0.000143,1,0.0640227,0.0772689,0.75,0.586811
0.0001432,1,0.0639054,0.0801931,0.8,0.587714
0.0001434,1,0.0637879,0.0831132,0.85,0.588606
0.0001436,1,0.0636703,0.0860291,0.9,0.589486
0.0001438,1,0.0635525,0.0889408,0.95,0.590355
0.000144,1,0.0634345,0.0918483,1,0.591212
0.0001442,1,0.0633164,0.0947517,0.05,0.592164
0.0001444,1,0.065598,0.0595541,0.1,0.593231
0.0001446,1,0.06674,0.0425263,0.15,0.594271
0.0001448,1,0.0666212,0.0455249,0.2,0.595301
0.000145,1,0.0665022,0.0485198,0.25,0.596319
0.0001452,1,0.0663831,0.0515104,0.3,0.597324
0.0001454,1,0.0662637,0.0544966,0.35,0.598317
0.0001456,1,0.0661441,0.0574786,0.4,0.599298
0.0001458,1,0.0660244,0.0604562,0.45,0.600267
0.000146,1,0.0659044,0.0634295,0.5,0.601223
0.0001462,1,0.0657843,0.0663984,0.55,0.602167
0.0001464,1,0.0656639,0.0693631,0.6,0.6031
0.0001466,1,0.0655434,0.0723235,0.65,0.60402
0.0001468,1,0.0654227,0.0752795,0.7,0.604929
0.000147,1,0.0653018,0.0782313,0.75,0.605825
0.0001472,1,0.0651807,0.0811788,0.8,0.60671
0.0001474,1,0.0650595,0.084122,0.85,0.607583
0.0001476,1,0.064938,0.0870609,0.9,0.608444
0.0001478,1,0.0648164,0.0899955,0.95,0.609294
0.000148,1,0.0646947,0.0929258,1,0.610131
0.0001482,1,0.0645727,0.0958519,0.05,0.611063
0.0001484,1,0.0668506,0.0606768,0.1,0.612113
0.0001486,1,0.0680202,0.0431741,0.15,0.613134
0.0001488,1,0.0678976,0.046196,0.2,0.614146
0.000149,1,0.0677748,0.0492142,0.25,0.615146
0.0001492,1,0.0676519,0.0522279,0.3,0.616133
0.0001494,1,0.0675288,0.0552372,0.35,0.617108
0.0001496,1,0.0674055,0.0582421,0.4,0.61807
0.0001498,1,0.0672819,0.0612426,0.45,0.61902
0.00015,1,0.0671582,0.0642386,0.5,0.619958
0.0001502,1,0.0670343,0.0672303,0.55,0.620883
0.0001504,1,0.0669103,0.0702175,0.6,0.621796
0.0001506,1,0.066786,0.0732004,0.65,0.622698
0.0001508,1,0.0666615,0.0761788,0.7,0.623587
0.000151,1,0.0665369,0.0791529,0.75,0.624464
0.0001512,1,0.0664121,0.0821225,0.8,0.625329
0.0001514,1,0.0662871,0.0850878,0.85,0.626182
0.0001516,1,0.066162,0.0880487,0.9,0.627024
0.0001518,1,0.0660367,0.0910052,0.95,0.627853
0.000152,1,0.0659112,0.0939573,1,0.628671
0.0001522,1,0.0657855,0.0969051,0.05,0.629583
0.0001524,1,0.0680596,0.0617517,0.1,0.630613
0.0001526,1,0.0692555,0.043794,0.15,0.631616
0.0001528,1,0.0691293,0.0468381,0.2,0.632609
0.000153,1,0.0690028,0.0498785,0.25,0.63359
0.0001532,1,0.0688762,0.0529144,0.3,0.634558
0.0001534,1,0.0687494,0.0559457,0.35,0.635513
0.0001536,1,0.0686224,0.0589726,0.4,0.636456
0.0001538,1,0.0684952,0.0619949,0.45,0.637387
0.000154,1,0.0683678,0.0650127,0.5,0.638305
0.0001542,1,0.0682403,0.068026,0.55,0.639211
0.0001544,1,0.0681125,0.0710348,0.6,0.640105
0.0001546,1,0.0679846,0.0740391,0.65,0.640986
0.0001548,1,0.0678565,0.0770389,0.7,0.641855
0.000155,1,0.0677282,0.0800343,0.75,0.642712
0.0001552,1,0.0675997,0.0830251,0.8,0.643557
0.0001554,1,0.0674711,0.0860115,0.85,0.64439
0.0001556,1,0.0673423,0.0889934,0.9,0.645211
0.0001558,1,0.0672133,0.0919708,0.95,0.64602
0.000156,1,0.0670842,0.0949437,1,0.646817
0.0001562,1,0.0669549,0.0979122,0.05,0.647708
0.0001564,1,0.0692254,0.0627794,0.1,0.648718
0.0001566,1,0.0704464,0.0443864,0.15,0.649701
0.0001568,1,0.0703165,0.0474518,0.2,0.650675
0.000157,1,0.0701865,0.0505134,0.25,0.651636
0.0001572,1,0.0700563,0.0535704,0.3,0.652585
0.0001574,1,0.0699258,0.0566228,0.35,0.653521
0.0001576,1,0.0697952,0.0596705,0.4,0.654444
0.0001578,1,0.0696644,0.0627137,0.45,0.655354
0.000158,1,0.0695335,0.0657522,0.5,0.656252
0.0001582,1,0.0694023,0.0687862,0.55,0.657138
0.0001584,1,0.069271,0.0718156,0.6,0.658011
0.0001586,1,0.0691394,0.0748404,0.65,0.658872
0.0001588,1,0.0690078,0.0778606,0.7,0.65972
0.000159,1,0.0688759,0.0808762,0.75,0.660557
0.0001592,1,0.0687439,0.0838873,0.8,0.661381
0.0001594,1,0.0686117,0.0868937,0.85,0.662193
0.0001596,1,0.0684793,0.0898957,0.9,0.662992
0.0001598,1,0.0683468,0.092893,0.95,0.66378
0.00016,1,0.0682141,0.0958858,5.69206e-013,0.664556
0.0001602,1,0.0680813,0.0988741,0.05,0.665426
0.0001604,1,0.0703482,0.0637609,0.1,0.666415
0.0001606,1,0.0715931,0.0449518,0.15,0.667379
0.0001608,1,0.0714597,0.0480375,0.2,0.668333
0.000161,1,0.0713261,0.0511194,0.25,0.669274
0.0001612,1,0.0711924,0.0541965,0.3,0.670202
0.0001614,1,0.0710584,0.0572689,0.35,0.671117
0.0001616,1,0.0709243,0.0603366,0.4,0.67202
0.0001618,1,0.07079,0.0633996,0.45,0.67291
0.000162,1,0.0706555,0.066458,0.5,0.673787
0.0001622,1,0.0705208,0.0695116,0.55,0.674652
0.0001624,1,0.070386,0.0725606,0.6,0.675504
0.0001626,1,0.070251,0.0756049,0.65,0.676344
0.0001628,1,0.0701158,0.0786445,0.7,0.677171
0.000163,1,0.0699804,0.0816795,0.75,0.677986
0.0001632,1,0.0698449,0.0847098,0.8,0.678789
0.0001634,1,0.0697092,0.0877354,0.85,0.679579
0.0001636,1,0.0695734,0.0907564,0.9,0.680358
0.0001638,1,0.0694374,0.0937728,0.95,0.681124
0.000164,1,0.0693012,0.0967845,1,0.681878
0.0001642,1,0.0691649,0.0997915,0.05,0.682726
0.0001644,1,0.0714284,0.0646971,0.1,0.683694
0.0001646,1,0.072696,0.0454909,0.15,0.684637
0.0001648,1,0.0725592,0.0485959,0.2,0.685571
0.000165,1,0.0724221,0.051697,0.25,0.686491
0.0001652,1,0.0722849,0.0547933,0.3,0.687398
0.0001654,1,0.0721476,0.0578848,0.35,0.688293
0.0001656,1,0.07201,0.0609715,0.4,0.689174
0.0001658,1,0.0718722,0.0640534,0.45,0.690043
0.000166,1,0.0717343,0.0671306,0.5,0.690899
0.0001662,1,0.0715962,0.070203,0.55,0.691743
0.0001664,1,0.071458,0.0732706,0.6,0.692574
0.0001666,1,0.0713195,0.0763334,0.65,0.693392
0.0001668,1,0.0711809,0.0793915,0.7,0.694198
0.000167,1,0.0710422,0.0824449,0.75,0.694991
0.0001672,1,0.0709032,0.0854935,0.8,0.695772
0.0001674,1,0.0707642,0.0885374,0.85,0.69654
0.0001676,1,0.0706249,0.0915765,0.9,0.697297
0.0001678,1,0.0704856,0.0946109,0.95,0.698041
0.000168,1,0.070346,0.0976406,6.23416e-013,0.698773
0.0001682,1,0.0702063,0.100666,0.05,0.699598
0.0001684,1,0.0724665,0.0655888,0.1,0.700545
0.0001686,1,0.0737557,0.0460042,0.15,0.701468
0.0001688,1,0.0736154,0.0491276,0.2,0.70238
0.000169,1,0.073475,0.052247,0.25,0.703279
0.0001692,1,0.0733345,0.0553615,0.3,0.704165
0.0001694,1,0.0731937,0.0584711,0.35,0.705038
0.0001696,1,0.0730528,0.0615758,0.4,0.705898
0.0001698,1,0.0729117,0.0646757,0.45,0.706746
0.00017,1,0.0727704,0.0677708,0.5,0.70758
0.0001702,1,0.072629,0.0708609,0.55,0.708402
0.0001704,1,0.0724874,0.0739463,0.6,0.709211
0.0001706,1,0.0723456,0.0770268,0.65,0.710007
0.0001708,1,0.0722037,0.0801024,0.7,0.710791
0.000171,1,0.0720616,0.0831732,0.75,0.711562
0.0001712,1,0.0719194,0.0862392,0.8,0.712321
0.0001714,1,0.071777,0.0893004,0.85,0.713068
0.0001716,1,0.0716345,0.0923568,0.9,0.713801
0.0001718,1,0.0714918,0.0954083,0.95,0.714523
0.000172,1,0.071349,0.098455,1,0.715232
0.0001722,1,0.071206,0.101497,0.05,0.716035
0.0001724,1,0.0734628,0.0664372,0.1,0.716961
0.0001726,1,0.0747725,0.0464923,0.15,0.717862
0.0001728,1,0.0746289,0.0496331,0.2,0.718752
0.000173,1,0.0744853,0.0527699,0.25,0.71963
0.0001732,1,0.0743414,0.0559016,0.3,0.720494
0.0001734,1,0.0741974,0.0590285,0.35,0.721346
0.0001736,1,0.0740532,0.0621503,0.4,0.722184
0.0001738,1,0.0739089,0.0652673,0.45,0.72301
0.000174,1,0.0737644,0.0683793,0.5,0.723822
0.0001742,1,0.0736197,0.0714863,0.55,0.724622
0.0001744,1,0.0734748,0.0745885,0.6,0.725409
0.0001746,1,0.0733298,0.0776857,0.65,0.726183
0.0001748,1,0.0731847,0.080778,0.7,0.726945
0.000175,1,0.0730394,0.0838654,0.75,0.727694
0.0001752,1,0.0728939,0.0869479,0.8,0.72843
0.0001754,1,0.0727483,0.0900254,0.85,0.729154
0.0001756,1,0.0726025,0.0930981,0.9,0.729865
0.0001758,1,0.0724566,0.0961659,0.95,0.730564
0.000176,1,0.0723106,0.0992289,6.77626e-013,0.731251
0.0001762,1,0.0721644,0.102287,0.05,0.732031
0.0001764,1,0.074418,0.0672431,0.1,0.732934
0.0001766,1,0.075747,0.0469558,0.15,0.733813
0.0001768,1,0.0756003,0.0501131,0.2,0.734682
0.000177,1,0.0754535,0.0532663,0.25,0.735538
0.0001772,1,0.0753065,0.0564145,0.3,0.73638
0.0001774,1,0.0751593,0.0595576,0.35,0.73721
0.0001776,1,0.0750119,0.0626957,0.4,0.738026
0.0001778,1,0.0748644,0.0658288,0.45,0.73883
0.000178,1,0.0747167,0.0689569,0.5,0.73962
0.0001782,1,0.0745689,0.0720799,0.55,0.740397
0.0001784,1,0.0744209,0.075198,0.6,0.741162
0.0001786,1,0.0742727,0.078311,0.65,0.741914
0.0001788,1,0.0741244,0.0814191,0.7,0.742653
0.000179,1,0.0739759,0.0845222,0.75,0.743379
0.0001792,1,0.0738273,0.0876203,0.8,0.744093
0.0001794,1,0.0736786,0.0907134,0.85,0.744794
0.0001796,1,0.0735297,0.0938016,0.9,0.745482
0.0001798,1,0.0733807,0.0968847,0.95,0.746158
0.00018,1,0.0732315,0.099963,1,0.746822
0.0001802,1,0.0730822,0.103036,0.05,0.747579
0.0001804,1,0.0753327,0.0680075,0.1,0.74846
0.0001806,1,0.0766801,0.0473953,0.15,0.749317
0.0001808,1,0.0765302,0.0505683,0.2,0.750164
0.000181,1,0.0763803,0.053737,0.25,0.750997
0.0001812,1,0.0762302,0.0569007,0.3,0.751818
0.0001814,1,0.0760799,0.0600592,0.35,0.752625
0.0001816,1,0.0759294,0.0632127,0.4,0.753419
0.0001818,1,0.0757788,0.066361,0.45,0.7542
0.000182,1,0.0756281,0.0695043,0.5,0.754968
0.0001822,1,0.0754772,0.0726425,0.55,0.755723
0.0001824,1,0.0753261,0.0757756,0.6,0.756465
0.0001826,1,0.0751749,0.0789036,0.65,0.757194
0.0001828,1,0.0750235,0.0820266,0.7,0.75791
0.000183,1,0.074872,0.0851445,0.75,0.758614
0.0001832,1,0.0747203,0.0882574,0.8,0.759305
0.0001834,1,0.0745685,0.0913652,0.85,0.759983
0.0001836,1,0.0744166,0.094468,0.9,0.760648
0.0001838,1,0.0742646,0.0975657,0.95,0.761301
0.000184,1,0.0741124,0.100658,1,0.761942
0.0001842,1,0.07396,0.103746,0.05,0.762675
0.0001844,1,0.0762075,0.0687317,0.1,0.763534
0.0001846,1,0.0775721,0.0478115,0.15,0.764369
0.0001848,1,0.0774193,0.0509991,0.2,0.765194
0.000185,1,0.0772664,0.0541826,0.25,0.766005
0.0001852,1,0.0771132,0.0573609,0.3,0.766803
0.0001854,1,0.07696,0.060534,0.35,0.767588
0.0001856,1,0.0768065,0.063702,0.4,0.76836
0.0001858,1,0.0766529,0.0668648,0.45,0.769118
0.000186,1,0.0764992,0.0700224,0.5,0.769864
0.0001862,1,0.0763453,0.0731749,0.55,0.770596
0.0001864,1,0.0761912,0.0763222,0.6,0.771315
0.0001866,1,0.076037,0.0794644,0.65,0.772021
0.0001868,1,0.0758827,0.0826014,0.7,0.772715
0.000187,1,0.0757282,0.0857333,0.75,0.773395
0.0001872,1,0.0755736,0.0888601,0.8,0.774063
0.0001874,1,0.0754189,0.0919818,0.85,0.774718
0.0001876,1,0.075264,0.0950983,0.9,0.775361
0.0001878,1,0.075109,0.0982098,0.95,0.775991
0.000188,1,0.0749538,0.101316,7.58942e-013,0.776608
0.0001882,1,0.0747986,0.104417,0.05,0.777318
0.0001884,1,0.0770432,0.0694165,0.1,0.778154
0.0001886,1,0.078424,0.0482048,0.15,0.778966
