Time,D_pedro,portadora_pedro,Vref,Vc
0.0006018,0.425723,0.45,5,5.13207
0.0006019,0.425332,0.475,5,5.13216
0.000602,0.424935,0.5,5,5.13223
0.0006021,0.424538,0.525,5,5.13229
0.0006022,0.424141,0.55,5,5.13234
0.0006023,0.423745,0.575,5,5.13237
0.0006024,0.423349,0.6,5,5.13238
0.0006025,0.422953,0.625,5,5.13238
0.0006026,0.422557,0.65,5,5.13236
0.0006027,0.422161,0.675,5,5.13233
0.0006028,0.421766,0.7,5,5.13228
0.0006029,0.421371,0.725,5,5.13222
0.000603,0.420977,0.75,5,5.13214
0.0006031,0.420583,0.775,5,5.13204
0.0006032,0.420189,0.8,5,5.13193
0.0006033,0.419795,0.825,5,5.13181
0.0006034,0.419401,0.85,5,5.13167
0.0006035,0.419008,0.875,5,5.13151
0.0006036,0.418615,0.9,5,5.13134
0.0006037,0.418223,0.925,5,5.13116
0.0006038,0.41783,0.95,5,5.13096
0.0006039,0.417438,0.975,5,5.13074
0.000604,0.417047,1,5,5.13051
0.0006041,0.416655,0.025,5,5.13029
0.0006042,0.417189,0.05,5,5.13009
0.0006043,0.417722,0.075,5,5.1299
0.0006044,0.418255,0.1,5,5.12974
0.0006045,0.418788,0.125,5,5.12959
0.0006046,0.41932,0.15,5,5.12947
0.0006047,0.419852,0.175,5,5.12937
0.0006048,0.420383,0.2,5,5.12929
0.0006049,0.420915,0.225,5,5.12923
0.000605,0.421445,0.25,5,5.1292
0.0006051,0.421976,0.275,5,5.12918
0.0006052,0.422506,0.3,5,5.12919
0.0006053,0.423036,0.325,5,5.12921
0.0006054,0.423565,0.35,5,5.12926
0.0006055,0.424094,0.375,5,5.12932
0.0006056,0.424622,0.4,5,5.12941
0.0006057,0.425151,0.425,5,5.12952
0.0006058,0.425678,0.45,5,5.12962
0.0006059,0.425287,0.475,5,5.12972
0.000606,0.42489,0.5,5,5.12979
0.0006061,0.424493,0.525,5,5.12986
0.0006062,0.424096,0.55,5,5.12991
0.0006063,0.4237,0.575,5,5.12994
0.0006064,0.423304,0.6,5,5.12995
0.0006065,0.422908,0.625,5,5.12995
0.0006066,0.422512,0.65,5,5.12994
0.0006067,0.422117,0.675,5,5.12991
0.0006068,0.421722,0.7,5,5.12986
0.0006069,0.421327,0.725,5,5.1298
0.000607,0.420933,0.75,5,5.12972
0.0006071,0.420539,0.775,5,5.12963
0.0006072,0.420145,0.8,5,5.12953
0.0006073,0.419751,0.825,5,5.1294
0.0006074,0.419358,0.85,5,5.12927
0.0006075,0.418965,0.875,5,5.12911
0.0006076,0.418572,0.9,5,5.12894
0.0006077,0.41818,0.925,5,5.12876
0.0006078,0.417787,0.95,5,5.12856
0.0006079,0.417395,0.975,5,5.12835
0.000608,0.417004,1,5,5.12812
0.0006081,0.416612,0.025,5,5.1279
0.0006082,0.417146,0.05,5,5.1277
0.0006083,0.41768,0.075,5,5.12752
0.0006084,0.418213,0.1,5,5.12736
0.0006085,0.418746,0.125,5,5.12722
0.0006086,0.419278,0.15,5,5.1271
0.0006087,0.41981,0.175,5,5.127
0.0006088,0.420342,0.2,5,5.12693
0.0006089,0.420873,0.225,5,5.12687
0.000609,0.421404,0.25,5,5.12684
0.0006091,0.421935,0.275,5,5.12682
0.0006092,0.422465,0.3,5,5.12683
0.0006093,0.422995,0.325,5,5.12686
0.0006094,0.423524,0.35,5,5.12691
0.0006095,0.424053,0.375,5,5.12698
0.0006096,0.424582,0.4,5,5.12707
0.0006097,0.42511,0.425,5,5.12718
0.0006098,0.425638,0.45,5,5.12729
0.0006099,0.425245,0.475,5,5.12738
0.00061,0.424848,0.5,5,5.12746
0.0006101,0.424451,0.525,5,5.12753
0.0006102,0.424055,0.55,5,5.12758
0.0006103,0.423658,0.575,5,5.12761
0.0006104,0.423262,0.6,5,5.12763
0.0006105,0.422867,0.625,5,5.12763
0.0006106,0.422471,0.65,5,5.12762
0.0006107,0.422076,0.675,5,5.12759
0.0006108,0.421681,0.7,5,5.12755
0.0006109,0.421287,0.725,5,5.12749
0.000611,0.420892,0.75,5,5.12742
0.0006111,0.420498,0.775,5,5.12733
0.0006112,0.420105,0.8,5,5.12722
0.0006113,0.419711,0.825,5,5.1271
0.0006114,0.419318,0.85,5,5.12697
0.0006115,0.418925,0.875,5,5.12682
0.0006116,0.418532,0.9,5,5.12665
0.0006117,0.41814,0.925,5,5.12647
0.0006118,0.417748,0.95,5,5.12628
0.0006119,0.417356,0.975,5,5.12607
0.000612,0.416965,1,5,5.12584
0.0006121,0.416574,0.025,5,5.12562
0.0006122,0.417108,0.05,5,5.12543
0.0006123,0.417641,0.075,5,5.12525
0.0006124,0.418174,0.1,5,5.12509
0.0006125,0.418707,0.125,5,5.12495
0.0006126,0.41924,0.15,5,5.12484
0.0006127,0.419772,0.175,5,5.12474
0.0006128,0.420304,0.2,5,5.12467
0.0006129,0.420835,0.225,5,5.12462
0.000613,0.421366,0.25,5,5.12458
0.0006131,0.421897,0.275,5,5.12457
0.0006132,0.422427,0.3,5,5.12458
0.0006133,0.422957,0.325,5,5.12461
0.0006134,0.423487,0.35,5,5.12466
0.0006135,0.424016,0.375,5,5.12474
0.0006136,0.424545,0.4,5,5.12483
0.0006137,0.425073,0.425,5,5.12494
0.0006138,0.425601,0.45,5,5.12505
0.0006139,0.425207,0.475,5,5.12515
0.000614,0.42481,0.5,5,5.12523
0.0006141,0.424413,0.525,5,5.1253
0.0006142,0.424017,0.55,5,5.12535
0.0006143,0.423621,0.575,5,5.12539
0.0006144,0.423225,0.6,5,5.12541
0.0006145,0.42283,0.625,5,5.12542
0.0006146,0.422434,0.65,5,5.12541
0.0006147,0.422039,0.675,5,5.12538
0.0006148,0.421644,0.7,5,5.12534
0.0006149,0.42125,0.725,5,5.12529
0.000615,0.420856,0.75,5,5.12522
0.0006151,0.420462,0.775,5,5.12513
0.0006152,0.420068,0.8,5,5.12503
0.0006153,0.419675,0.825,5,5.12491
0.0006154,0.419282,0.85,5,5.12478
0.0006155,0.418889,0.875,5,5.12463
0.0006156,0.418497,0.9,5,5.12447
0.0006157,0.418104,0.925,5,5.12429
0.0006158,0.417712,0.95,5,5.1241
0.0006159,0.417321,0.975,5,5.12389
0.000616,0.416929,1,5,5.12366
0.0006161,0.416538,0.025,5,5.12345
0.0006162,0.417072,0.05,5,5.12326
0.0006163,0.417606,0.075,5,5.12308
0.0006164,0.418139,0.1,5,5.12292
0.0006165,0.418672,0.125,5,5.12279
0.0006166,0.419205,0.15,5,5.12268
0.0006167,0.419737,0.175,5,5.12258
0.0006168,0.420269,0.2,5,5.12251
0.0006169,0.420801,0.225,5,5.12246
0.000617,0.421332,0.25,5,5.12243
0.0006171,0.421863,0.275,5,5.12242
0.0006172,0.422393,0.3,5,5.12244
0.0006173,0.422923,0.325,5,5.12247
0.0006174,0.423453,0.35,5,5.12252
0.0006175,0.423982,0.375,5,5.1226
0.0006176,0.424511,0.4,5,5.12269
0.0006177,0.42504,0.425,5,5.12281
0.0006178,0.425568,0.45,5,5.12292
0.0006179,0.425173,0.475,5,5.12302
0.000618,0.424776,0.5,5,5.12311
0.0006181,0.424379,0.525,5,5.12318
0.0006182,0.423983,0.55,5,5.12323
0.0006183,0.423587,0.575,5,5.12327
0.0006184,0.423191,0.6,5,5.1233
0.0006185,0.422796,0.625,5,5.12331
0.0006186,0.422401,0.65,5,5.1233
0.0006187,0.422006,0.675,5,5.12328
0.0006188,0.421611,0.7,5,5.12324
0.0006189,0.421217,0.725,5,5.12318
0.000619,0.420823,0.75,5,5.12312
0.0006191,0.420429,0.775,5,5.12303
0.0006192,0.420035,0.8,5,5.12293
0.0006193,0.419642,0.825,5,5.12282
0.0006194,0.419249,0.85,5,5.12269
0.0006195,0.418857,0.875,5,5.12254
0.0006196,0.418464,0.9,5,5.12238
0.0006197,0.418072,0.925,5,5.12221
0.0006198,0.41768,0.95,5,5.12202
0.0006199,0.417289,0.975,5,5.12181
0.00062,0.416898,1,5,5.12159
0.0006201,0.416507,0.025,5,5.12138
0.0006202,0.417041,0.05,5,5.12119
0.0006203,0.417575,0.075,5,5.12101
0.0006204,0.418108,0.1,5,5.12086
0.0006205,0.418641,0.125,5,5.12073
0.0006206,0.419174,0.15,5,5.12062
0.0006207,0.419706,0.175,5,5.12053
0.0006208,0.420238,0.2,5,5.12046
0.0006209,0.42077,0.225,5,5.12041
0.000621,0.421301,0.25,5,5.12038
0.0006211,0.421832,0.275,5,5.12038
0.0006212,0.422363,0.3,5,5.12039
0.0006213,0.422893,0.325,5,5.12043
0.0006214,0.423423,0.35,5,5.12048
0.0006215,0.423952,0.375,5,5.12056
0.0006216,0.424481,0.4,5,5.12066
0.0006217,0.42501,0.425,5,5.12078
0.0006218,0.425538,0.45,5,5.12089
0.0006219,0.425142,0.475,5,5.121
0.000622,0.424745,0.5,5,5.12108
0.0006221,0.424349,0.525,5,5.12116
0.0006222,0.423953,0.55,5,5.12122
0.0006223,0.423557,0.575,5,5.12126
0.0006224,0.423161,0.6,5,5.12128
0.0006225,0.422766,0.625,5,5.12129
0.0006226,0.422371,0.65,5,5.12129
0.0006227,0.421976,0.675,5,5.12127
0.0006228,0.421581,0.7,5,5.12123
0.0006229,0.421187,0.725,5,5.12118
0.000623,0.420793,0.75,5,5.12112
0.0006231,0.420399,0.775,5,5.12104
0.0006232,0.420006,0.8,5,5.12094
0.0006233,0.419613,0.825,5,5.12083
0.0006234,0.41922,0.85,5,5.1207
0.0006235,0.418827,0.875,5,5.12056
0.0006236,0.418435,0.9,5,5.1204
0.0006237,0.418043,0.925,5,5.12023
0.0006238,0.417652,0.95,5,5.12004
0.0006239,0.41726,0.975,5,5.11983
0.000624,0.416869,1,5,5.11962
0.0006241,0.416478,0.025,5,5.11941
0.0006242,0.417012,0.05,5,5.11922
0.0006243,0.417546,0.075,5,5.11905
0.0006244,0.41808,0.1,5,5.1189
0.0006245,0.418613,0.125,5,5.11877
0.0006246,0.419146,0.15,5,5.11866
0.0006247,0.419679,0.175,5,5.11857
0.0006248,0.420211,0.2,5,5.1185
0.0006249,0.420742,0.225,5,5.11846
0.000625,0.421274,0.25,5,5.11843
0.0006251,0.421805,0.275,5,5.11843
0.0006252,0.422336,0.3,5,5.11845
0.0006253,0.422866,0.325,5,5.11849
0.0006254,0.423396,0.35,5,5.11855
0.0006255,0.423925,0.375,5,5.11862
0.0006256,0.424454,0.4,5,5.11872
0.0006257,0.424983,0.425,5,5.11885
0.0006258,0.425511,0.45,5,5.11897
0.0006259,0.425114,0.475,5,5.11908
0.000626,0.424718,0.5,5,5.11917
0.0006261,0.424321,0.525,5,5.11924
0.0006262,0.423925,0.55,5,5.1193
0.0006263,0.423529,0.575,5,5.11935
0.0006264,0.423134,0.6,5,5.11938
0.0006265,0.422739,0.625,5,5.11939
0.0006266,0.422344,0.65,5,5.11939
0.0006267,0.421949,0.675,5,5.11937
0.0006268,0.421555,0.7,5,5.11934
0.0006269,0.42116,0.725,5,5.11929
0.000627,0.420767,0.75,5,5.11922
0.0006271,0.420373,0.775,5,5.11914
0.0006272,0.41998,0.8,5,5.11905
0.0006273,0.419587,0.825,5,5.11894
0.0006274,0.419194,0.85,5,5.11882
0.0006275,0.418801,0.875,5,5.11867
0.0006276,0.418409,0.9,5,5.11852
0.0006277,0.418017,0.925,5,5.11835
0.0006278,0.417626,0.95,5,5.11816
0.0006279,0.417234,0.975,5,5.11796
0.000628,0.416843,1,5,5.11775
0.0006281,0.416453,0.025,5,5.11754
0.0006282,0.416987,0.05,5,5.11735
0.0006283,0.417521,0.075,5,5.11719
0.0006284,0.418055,0.1,5,5.11704
0.0006285,0.418588,0.125,5,5.11691
0.0006286,0.419121,0.15,5,5.1168
0.0006287,0.419654,0.175,5,5.11672
0.0006288,0.420186,0.2,5,5.11665
0.0006289,0.420718,0.225,5,5.11661
0.000629,0.421249,0.25,5,5.11659
0.0006291,0.42178,0.275,5,5.11659
0.0006292,0.422311,0.3,5,5.11661
0.0006293,0.422842,0.325,5,5.11665
0.0006294,0.423372,0.35,5,5.11671
0.0006295,0.423901,0.375,5,5.11679
0.0006296,0.424431,0.4,5,5.11689
0.0006297,0.424959,0.425,5,5.11702
0.0006298,0.425486,0.45,5,5.11714
0.0006299,0.42509,0.475,5,5.11725
0.00063,0.424693,0.5,5,5.11735
0.0006301,0.424297,0.525,5,5.11742
0.0006302,0.423901,0.55,5,5.11749
0.0006303,0.423505,0.575,5,5.11753
0.0006304,0.42311,0.6,5,5.11757
0.0006305,0.422715,0.625,5,5.11758
0.0006306,0.42232,0.65,5,5.11758
0.0006307,0.421925,0.675,5,5.11757
0.0006308,0.421531,0.7,5,5.11753
0.0006309,0.421137,0.725,5,5.11749
0.000631,0.420743,0.75,5,5.11743
0.0006311,0.42035,0.775,5,5.11735
0.0006312,0.419956,0.8,5,5.11726
0.0006313,0.419563,0.825,5,5.11715
0.0006314,0.419171,0.85,5,5.11703
0.0006315,0.418778,0.875,5,5.11689
0.0006316,0.418386,0.9,5,5.11674
0.0006317,0.417995,0.925,5,5.11657
0.0006318,0.417603,0.95,5,5.11639
0.0006319,0.417212,0.975,5,5.11619
0.000632,0.416821,1,5,5.11597
0.0006321,0.41643,0.025,5,5.11577
0.0006322,0.416965,0.05,5,5.11559
0.0006323,0.417499,0.075,5,5.11542
0.0006324,0.418033,0.1,5,5.11527
0.0006325,0.418566,0.125,5,5.11515
0.0006326,0.419099,0.15,5,5.11504
0.0006327,0.419632,0.175,5,5.11496
0.0006328,0.420164,0.2,5,5.1149
0.0006329,0.420696,0.225,5,5.11486
0.000633,0.421228,0.25,5,5.11484
0.0006331,0.421759,0.275,5,5.11484
0.0006332,0.42229,0.3,5,5.11486
0.0006333,0.42282,0.325,5,5.11491
0.0006334,0.42335,0.35,5,5.11497
0.0006335,0.42388,0.375,5,5.11505
0.0006336,0.42441,0.4,5,5.11516
0.0006337,0.424938,0.425,5,5.11529
0.0006338,0.425465,0.45,5,5.11541
0.0006339,0.425068,0.475,5,5.11552
0.000634,0.424672,0.5,5,5.11562
0.0006341,0.424275,0.525,5,5.1157
0.0006342,0.42388,0.55,5,5.11576
0.0006343,0.423484,0.575,5,5.11581
0.0006344,0.423089,0.6,5,5.11585
0.0006345,0.422694,0.625,5,5.11587
0.0006346,0.422299,0.65,5,5.11587
0.0006347,0.421904,0.675,5,5.11585
0.0006348,0.42151,0.7,5,5.11583
0.0006349,0.421116,0.725,5,5.11578
0.000635,0.420723,0.75,5,5.11572
0.0006351,0.420329,0.775,5,5.11565
0.0006352,0.419936,0.8,5,5.11556
0.0006353,0.419543,0.825,5,5.11545
0.0006354,0.419151,0.85,5,5.11533
0.0006355,0.418758,0.875,5,5.1152
0.0006356,0.418366,0.9,5,5.11505
0.0006357,0.417975,0.925,5,5.11488
0.0006358,0.417583,0.95,5,5.1147
0.0006359,0.417192,0.975,5,5.1145
0.000636,0.416801,1,5,5.11429
0.0006361,0.416411,0.025,5,5.11409
0.0006362,0.416945,0.05,5,5.11391
0.0006363,0.417479,0.075,5,5.11374
0.0006364,0.418013,0.1,5,5.1136
0.0006365,0.418547,0.125,5,5.11348
0.0006366,0.41908,0.15,5,5.11338
0.0006367,0.419613,0.175,5,5.1133
0.0006368,0.420145,0.2,5,5.11324
0.0006369,0.420677,0.225,5,5.1132
0.000637,0.421209,0.25,5,5.11318
0.0006371,0.42174,0.275,5,5.11318
0.0006372,0.422271,0.3,5,5.11321
0.0006373,0.422802,0.325,5,5.11325
0.0006374,0.423332,0.35,5,5.11332
0.0006375,0.423862,0.375,5,5.11341
0.0006376,0.424391,0.4,5,5.11351
0.0006377,0.42492,0.425,5,5.11365
0.0006378,0.425446,0.45,5,5.11377
0.0006379,0.425049,0.475,5,5.11389
0.000638,0.424653,0.5,5,5.11398
0.0006381,0.424257,0.525,5,5.11407
0.0006382,0.423861,0.55,5,5.11413
0.0006383,0.423466,0.575,5,5.11419
0.0006384,0.42307,0.6,5,5.11422
0.0006385,0.422675,0.625,5,5.11424
0.0006386,0.422281,0.65,5,5.11425
0.0006387,0.421886,0.675,5,5.11424
0.0006388,0.421492,0.7,5,5.11421
0.0006389,0.421098,0.725,5,5.11417
0.000639,0.420705,0.75,5,5.11411
0.0006391,0.420311,0.775,5,5.11404
0.0006392,0.419918,0.8,5,5.11395
0.0006393,0.419526,0.825,5,5.11385
0.0006394,0.419133,0.85,5,5.11373
0.0006395,0.418741,0.875,5,5.1136
0.0006396,0.418349,0.9,5,5.11345
0.0006397,0.417958,0.925,5,5.11328
0.0006398,0.417566,0.95,5,5.1131
0.0006399,0.417175,0.975,5,5.11291
0.00064,0.416784,1,5,5.1127
0.0006401,0.416394,0.025,5,5.1125
0.0006402,0.416929,0.05,5,5.11232
0.0006403,0.417463,0.075,5,5.11216
0.0006404,0.417997,0.1,5,5.11202
0.0006405,0.41853,0.125,5,5.1119
0.0006406,0.419064,0.15,5,5.1118
0.0006407,0.419597,0.175,5,5.11172
0.0006408,0.420129,0.2,5,5.11166
0.0006409,0.420661,0.225,5,5.11163
0.000641,0.421193,0.25,5,5.11161
0.0006411,0.421724,0.275,5,5.11162
0.0006412,0.422255,0.3,5,5.11165
0.0006413,0.422786,0.325,5,5.11169
0.0006414,0.423316,0.35,5,5.11176
0.0006415,0.423846,0.375,5,5.11185
0.0006416,0.424376,0.4,5,5.11196
0.0006417,0.424905,0.425,5,5.11209
0.0006418,0.42543,0.45,5,5.11222
0.0006419,0.425033,0.475,5,5.11234
0.000642,0.424637,0.5,5,5.11244
0.0006421,0.424241,0.525,5,5.11252
0.0006422,0.423846,0.55,5,5.11259
0.0006423,0.42345,0.575,5,5.11265
0.0006424,0.423055,0.6,5,5.11268
0.0006425,0.42266,0.625,5,5.11271
0.0006426,0.422265,0.65,5,5.11271
0.0006427,0.421871,0.675,5,5.1127
0.0006428,0.421477,0.7,5,5.11268
0.0006429,0.421083,0.725,5,5.11264
0.000643,0.42069,0.75,5,5.11259
0.0006431,0.420297,0.775,5,5.11252
0.0006432,0.419904,0.8,5,5.11243
0.0006433,0.419511,0.825,5,5.11233
0.0006434,0.419119,0.85,5,5.11221
0.0006435,0.418726,0.875,5,5.11208
0.0006436,0.418335,0.9,5,5.11194
0.0006437,0.417943,0.925,5,5.11178
0.0006438,0.417552,0.95,5,5.1116
0.0006439,0.417161,0.975,5,5.11141
0.000644,0.41677,1,5,5.1112
0.0006441,0.41638,0.025,5,5.111
0.0006442,0.416914,0.05,5,5.11083
0.0006443,0.417449,0.075,5,5.11067
0.0006444,0.417983,0.1,5,5.11053
0.0006445,0.418516,0.125,5,5.11041
0.0006446,0.41905,0.15,5,5.11031
0.0006447,0.419583,0.175,5,5.11023
0.0006448,0.420115,0.2,5,5.11018
0.0006449,0.420648,0.225,5,5.11015
0.000645,0.421179,0.25,5,5.11013
0.0006451,0.421711,0.275,5,5.11014
0.0006452,0.422242,0.3,5,5.11017
0.0006453,0.422773,0.325,5,5.11022
0.0006454,0.423303,0.35,5,5.11029
0.0006455,0.423833,0.375,5,5.11038
0.0006456,0.424363,0.4,5,5.11049
0.0006457,0.424892,0.425,5,5.11063
0.0006458,0.425417,0.45,5,5.11076
0.0006459,0.42502,0.475,5,5.11088
0.000646,0.424624,0.5,5,5.11098
0.0006461,0.424228,0.525,5,5.11107
0.0006462,0.423832,0.55,5,5.11114
0.0006463,0.423437,0.575,5,5.11119
0.0006464,0.423042,0.6,5,5.11123
0.0006465,0.422647,0.625,5,5.11126
0.0006466,0.422253,0.65,5,5.11127
0.0006467,0.421858,0.675,5,5.11126
0.0006468,0.421464,0.7,5,5.11124
0.0006469,0.421071,0.725,5,5.1112
0.000647,0.420677,0.75,5,5.11115
0.0006471,0.420284,0.775,5,5.11108
0.0006472,0.419891,0.8,5,5.111
0.0006473,0.419499,0.825,5,5.1109
0.0006474,0.419106,0.85,5,5.11079
0.0006475,0.418714,0.875,5,5.11066
0.0006476,0.418322,0.9,5,5.11051
0.0006477,0.417931,0.925,5,5.11035
0.0006478,0.41754,0.95,5,5.11018
0.0006479,0.417149,0.975,5,5.10999
0.000648,0.416758,1,5,5.10978
0.0006481,0.416368,0.025,5,5.10959
0.0006482,0.416903,0.05,5,5.10941
0.0006483,0.417437,0.075,5,5.10926
0.0006484,0.417971,0.1,5,5.10912
0.0006485,0.418505,0.125,5,5.109
0.0006486,0.419038,0.15,5,5.10891
0.0006487,0.419571,0.175,5,5.10883
0.0006488,0.420104,0.2,5,5.10878
0.0006489,0.420636,0.225,5,5.10875
0.000649,0.421168,0.25,5,5.10874
0.0006491,0.4217,0.275,5,5.10875
0.0006492,0.422231,0.3,5,5.10878
0.0006493,0.422762,0.325,5,5.10883
0.0006494,0.423292,0.35,5,5.1089
0.0006495,0.423822,0.375,5,5.109
0.0006496,0.424352,0.4,5,5.10911
0.0006497,0.424881,0.425,5,5.10925
0.0006498,0.425406,0.45,5,5.10938
0.0006499,0.425009,0.475,5,5.1095
0.00065,0.424613,0.5,5,5.10961
0.0006501,0.424217,0.525,5,5.1097
0.0006502,0.423822,0.55,5,5.10977
0.0006503,0.423426,0.575,5,5.10983
0.0006504,0.423031,0.6,5,5.10987
0.0006505,0.422637,0.625,5,5.1099
0.0006506,0.422242,0.65,5,5.10991
0.0006507,0.421848,0.675,5,5.1099
0.0006508,0.421454,0.7,5,5.10988
0.0006509,0.42106,0.725,5,5.10985
0.000651,0.420667,0.75,5,5.1098
0.0006511,0.420274,0.775,5,5.10973
0.0006512,0.419881,0.8,5,5.10965
0.0006513,0.419489,0.825,5,5.10955
0.0006514,0.419096,0.85,5,5.10944
0.0006515,0.418704,0.875,5,5.10931
0.0006516,0.418313,0.9,5,5.10917
0.0006517,0.417921,0.925,5,5.10901
0.0006518,0.41753,0.95,5,5.10884
0.0006519,0.417139,0.975,5,5.10865
0.000652,0.416749,1,5,5.10845
0.0006521,0.416359,0.025,5,5.10826
0.0006522,0.416893,0.05,5,5.10809
0.0006523,0.417428,0.075,5,5.10793
0.0006524,0.417962,0.1,5,5.10779
0.0006525,0.418496,0.125,5,5.10768
0.0006526,0.419029,0.15,5,5.10759
0.0006527,0.419562,0.175,5,5.10752
0.0006528,0.420095,0.2,5,5.10746
0.0006529,0.420628,0.225,5,5.10744
0.000653,0.42116,0.25,5,5.10743
0.0006531,0.421691,0.275,5,5.10744
0.0006532,0.422222,0.3,5,5.10747
0.0006533,0.422753,0.325,5,5.10753
0.0006534,0.423284,0.35,5,5.1076
0.0006535,0.423814,0.375,5,5.10769
0.0006536,0.424344,0.4,5,5.10781
0.0006537,0.424873,0.425,5,5.10795
0.0006538,0.425397,0.45,5,5.10809
0.0006539,0.425001,0.475,5,5.10821
0.000654,0.424605,0.5,5,5.10831
0.0006541,0.424209,0.525,5,5.10841
0.0006542,0.423813,0.55,5,5.10848
0.0006543,0.423418,0.575,5,5.10854
0.0006544,0.423023,0.6,5,5.10859
0.0006545,0.422629,0.625,5,5.10861
0.0006546,0.422234,0.65,5,5.10863
0.0006547,0.42184,0.675,5,5.10862
0.0006548,0.421446,0.7,5,5.10861
0.0006549,0.421053,0.725,5,5.10857
0.000655,0.420659,0.75,5,5.10852
0.0006551,0.420266,0.775,5,5.10846
0.0006552,0.419873,0.8,5,5.10838
0.0006553,0.419481,0.825,5,5.10829
0.0006554,0.419089,0.85,5,5.10818
0.0006555,0.418697,0.875,5,5.10805
0.0006556,0.418305,0.9,5,5.10791
0.0006557,0.417914,0.925,5,5.10776
0.0006558,0.417523,0.95,5,5.10759
0.0006559,0.417132,0.975,5,5.1074
0.000656,0.416742,1,5,5.1072
0.0006561,0.416351,0.025,5,5.10701
0.0006562,0.416886,0.05,5,5.10684
0.0006563,0.417421,0.075,5,5.10668
0.0006564,0.417955,0.1,5,5.10655
0.0006565,0.418489,0.125,5,5.10644
0.0006566,0.419023,0.15,5,5.10635
0.0006567,0.419556,0.175,5,5.10628
0.0006568,0.420088,0.2,5,5.10623
0.0006569,0.420621,0.225,5,5.1062
0.000657,0.421153,0.25,5,5.10619
0.0006571,0.421685,0.275,5,5.10621
0.0006572,0.422216,0.3,5,5.10624
0.0006573,0.422747,0.325,5,5.1063
0.0006574,0.423277,0.35,5,5.10638
0.0006575,0.423807,0.375,5,5.10647
0.0006576,0.424337,0.4,5,5.10659
0.0006577,0.424867,0.425,5,5.10673
0.0006578,0.425391,0.45,5,5.10687
0.0006579,0.424994,0.475,5,5.10699
0.000658,0.424598,0.5,5,5.1071
0.0006581,0.424203,0.525,5,5.1072
0.0006582,0.423807,0.55,5,5.10727
0.0006583,0.423412,0.575,5,5.10734
0.0006584,0.423017,0.6,5,5.10738
0.0006585,0.422623,0.625,5,5.10741
0.0006586,0.422228,0.65,5,5.10743
0.0006587,0.421834,0.675,5,5.10743
0.0006588,0.42144,0.7,5,5.10741
0.0006589,0.421047,0.725,5,5.10738
0.000659,0.420654,0.75,5,5.10733
0.0006591,0.420261,0.775,5,5.10727
0.0006592,0.419868,0.8,5,5.10719
0.0006593,0.419475,0.825,5,5.1071
0.0006594,0.419083,0.85,5,5.10699
0.0006595,0.418692,0.875,5,5.10687
0.0006596,0.4183,0.9,5,5.10673
0.0006597,0.417909,0.925,5,5.10658
0.0006598,0.417518,0.95,5,5.10641
0.0006599,0.417127,0.975,5,5.10623
0.00066,0.416736,1,5,5.10603
0.0006601,0.416346,0.025,5,5.10584
0.0006602,0.416881,0.05,5,5.10567
0.0006603,0.417416,0.075,5,5.10552
0.0006604,0.41795,0.1,5,5.10539
0.0006605,0.418484,0.125,5,5.10528
0.0006606,0.419018,0.15,5,5.10519
0.0006607,0.419551,0.175,5,5.10512
0.0006608,0.420084,0.2,5,5.10507
0.0006609,0.420616,0.225,5,5.10505
0.000661,0.421148,0.25,5,5.10504
0.0006611,0.42168,0.275,5,5.10506
0.0006612,0.422211,0.3,5,5.10509
0.0006613,0.422742,0.325,5,5.10515
0.0006614,0.423273,0.35,5,5.10523
0.0006615,0.423803,0.375,5,5.10533
0.0006616,0.424333,0.4,5,5.10545
0.0006617,0.424862,0.425,5,5.10559
0.0006618,0.425386,0.45,5,5.10573
0.0006619,0.42499,0.475,5,5.10586
0.000662,0.424594,0.5,5,5.10597
0.0006621,0.424199,0.525,5,5.10606
0.0006622,0.423803,0.55,5,5.10614
0.0006623,0.423408,0.575,5,5.10621
0.0006624,0.423013,0.6,5,5.10625
0.0006625,0.422619,0.625,5,5.10629
0.0006626,0.422224,0.65,5,5.1063
0.0006627,0.42183,0.675,5,5.10631
0.0006628,0.421437,0.7,5,5.10629
0.0006629,0.421043,0.725,5,5.10626
0.000663,0.42065,0.75,5,5.10622
0.0006631,0.420257,0.775,5,5.10616
0.0006632,0.419864,0.8,5,5.10608
0.0006633,0.419472,0.825,5,5.10599
0.0006634,0.41908,0.85,5,5.10588
0.0006635,0.418688,0.875,5,5.10576
0.0006636,0.418297,0.9,5,5.10563
0.0006637,0.417905,0.925,5,5.10548
0.0006638,0.417514,0.95,5,5.10531
0.0006639,0.417124,0.975,5,5.10513
0.000664,0.416733,1,5,5.10493
0.0006641,0.416343,0.025,5,5.10474
0.0006642,0.416878,0.05,5,5.10458
0.0006643,0.417413,0.075,5,5.10443
0.0006644,0.417947,0.1,5,5.1043
0.0006645,0.418481,0.125,5,5.10419
0.0006646,0.419015,0.15,5,5.1041
0.0006647,0.419548,0.175,5,5.10404
0.0006648,0.420081,0.2,5,5.10399
0.0006649,0.420614,0.225,5,5.10397
0.000665,0.421146,0.25,5,5.10396
0.0006651,0.421677,0.275,5,5.10398
0.0006652,0.422209,0.3,5,5.10402
0.0006653,0.42274,0.325,5,5.10408
0.0006654,0.42327,0.35,5,5.10416
0.0006655,0.423801,0.375,5,5.10426
0.0006656,0.424331,0.4,5,5.10438
